,Unnamed: 0,scenario,mmsi,ship_type,width,length,draught,nav_status,timestamp,lat,lon,sog,cog,timestamp_obj,ts_mmsi,R_x,R_y,theta,V_x,V_y,f_min,DDV,TDV,V_TDV,V_chg,cog_TDV,cog_chg,theta_rad,distance,ts_dot,DDV_dot,cog_dot,sog_dot,distance_dot
2585,2585,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946000.0,55.99255888888889,11.054696666666668,11.8,37.18888888888883,2020-01-02 07:20:00,538008094,6.120367627774825,2.900387036857119,165.21111111111122,-41.4565273985331,-23.419933270671443,0.3566471413967625,0.6433528586032374,0.1343181253379981,12.0,0.0169491525423728,37.17508897595954,-0.0137999129292936,2.883477849767078,6.772823994662998,60.0,0.01675151522543918,0.04074074074074,0.0,-0.067231025278179
2591,2591,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946060.0,55.99517811111112,11.058355,11.8,37.44444444444439,2020-01-02 07:21:00,538008094,5.763627617154322,2.697888251195632,164.30555555555566,-41.05005174412878,-23.057603139924662,0.344221444519495,0.6557785554805049,0.1274558761614052,12.0,0.0169491525423728,36.94605422199994,-0.4983902224444492,2.8676729237629073,6.363804233723995,60.0,0.002070949479544578,0.04259259259259333,0.0,-0.06816996015650052
2597,2597,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946120.0,55.99780833333333,11.061888111111111,11.8,37.23333333333328,2020-01-02 07:22:00,538008094,5.4114344682197295,2.4937950566705904,168.23939393939395,-40.10255010010668,-24.283079299124797,0.4964392579737554,0.5035607420262447,0.1155171256800625,12.0,0.0169491525423728,37.18001871676762,-0.0533146165656575,2.936331355802218,5.958408914174255,60.0,-0.025369635575710037,-0.03518518518518595,0.0,-0.06756588659162333
2603,2603,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946180.0,56.00043988888889,11.065447777777775,11.8,37.688888888888826,2020-01-02 07:23:00,538008094,5.067813006670213,2.2797544350115526,169.65111111111116,-39.3898465961343,-25.00411312238306,0.5872833171552466,0.4127166828447534,0.1050735071019849,12.0,0.0169491525423728,38.95811160121207,1.2692227123232414,2.9609704685556255,5.556978401481387,60.0,-0.01514067653024855,0.07592592592592477,0.0,-0.06690508544881135
2609,2609,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946240.0,56.00299344444444,11.068997222222222,11.9,37.84444444444439,2020-01-02 07:24:00,538008094,4.732239821175116,2.0642568375344847,170.2955555555557,-39.178414344895856,-25.37638902619895,0.623991213294271,0.376008786705729,0.0955089510403638,11.970193813333331,0.0058986397759103,36.17466424533328,-1.6697801991111163,2.972218145957368,5.162872264197843,60.0,-0.006117982689837394,0.02592592592592761,0.016666666666666607,-0.06568435621392392
2615,2615,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946300.0,56.00567777777778,11.072648444444445,11.9,36.755555555555496,2020-01-02 07:25:00,538008094,4.392429698718581,1.8464639659232984,171.16444444444448,-39.31584302800289,-24.85529885483017,0.5901772486126828,0.4098227513873171,0.0880264747397202,11.9,0.0,32.591248178181765,-4.164307377373731,2.9873831179024726,4.7647526520941454,60.0,0.0056356607802646825,-0.1814814814814826,0.0,-0.06635326868394964
2621,2621,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946360.0,56.00830555555555,11.076237111111112,12.0,37.04444444444439,2020-01-02 07:26:00,538008094,4.056380307767975,1.6318173899833412,171.06666666666672,-39.3641162957227,-25.134931177861915,0.6046057050154562,0.3953942949845438,0.0787508679629744,11.9,-0.0083333333333333,33.07839620535709,-3.9660482390873,2.9856765737449673,4.372304792154804,60.0,-0.0024047427337955487,0.04814814814814857,0.016666666666666607,-0.06540797665655695
2627,2627,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946420.0,56.01089036363636,11.079712727272728,12.0,37.32727272727267,2020-01-02 07:27:00,538008094,3.722338112475163,1.419200089637154,171.27272727272725,-39.10439053097423,-25.35158333017164,0.6235434330802415,0.3764565669197585,0.0698967735052098,11.718603588888886,-0.0234497009259261,27.45178941111105,-9.875483316161615,2.9892730097793785,3.983708061343259,60.0,-0.0031562880107975553,0.04713804713804729,0.0,-0.06476612180192413
2633,2633,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946480.0,56.013588,11.083414545454549,12.0,37.04545454545449,2020-01-02 07:28:00,538008094,3.3831111331485104,1.198493996324151,171.47676767676774,-39.28381580760488,-25.283829940279983,0.6170896472377407,0.3829103527622592,0.0612450638773185,11.7,-0.025,26.599999999999945,-10.445454545454544,2.9928341866369848,3.5891264673257797,60.0,0.0010756309737501208,-0.046969696969696884,0.0,-0.06576359900291322
2639,2639,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946540.0,56.016285454545454,11.087036727272729,12.0,37.40909090909085,2020-01-02 07:29:00,538008094,3.042006599426867,0.9802913098212496,170.79090909090917,-39.25708766732802,-25.285309117862877,0.6140267257360242,0.3859732742639757,0.0526978799927804,11.7,-0.025,27.369074239999943,-10.040016669090909,2.9808636961106805,3.196056195229939,60.0,0.0005104869169527496,0.06060606060605996,0.0,-0.06551171201597346
2645,2645,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946600.0,56.01891818181818,11.09057490909091,11.9,33.60909090909085,2020-01-02 07:30:00,538008094,2.7063980329621637,0.7648722327927704,174.57979797979806,-39.99576318938146,-23.914590426759904,0.5709144787433059,0.4290855212566941,0.045753465170385,11.614420522727274,-0.0239982754010694,24.343173022727218,-9.265917886363637,3.046992282214021,2.812404637551088,60.0,0.0071853744987863954,-0.6333333333333329,-0.016666666666666607,-0.0639419262798085
2651,2651,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946660.0,56.02172818181818,11.093744363636365,11.827272727272728,29.67272727272721,2020-01-02 07:31:00,538008094,2.3594405207485263,0.563998210560978,178.22727272727275,-40.76221315052783,-22.387227261223693,0.5290690068432088,0.4709309931567912,0.0394036174031844,11.6,-0.0192159877017679,22.642286798611057,-7.030440474116155,3.110652725940803,2.425912931757045,60.0,0.006974245316682855,-0.6560606060606068,-0.012121212121212052,-0.06441528429900711
2657,2657,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946720.0,56.024620454545456,11.096338727272729,11.7,26.699999999999942,2020-01-02 07:32:00,538008094,2.006996226437629,0.3832238307530947,-179.19999999999993,-41.18088270497402,-21.07941998607969,0.4978408202902717,0.5021591797097282,0.033074539324243,11.6,-0.0085470085470085,20.13948649979792,-6.5605135002020205,-3.1276300195738376,2.0432558227965387,60.0,0.0052046977588228365,-0.49545454545454487,-0.02121212121212146,-0.06377618482675107
2663,2663,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577946780.0,56.027528454545454,11.09882609090909,11.6,22.799999999999944,2020-01-02 07:33:00,538008094,1.6529860577819868,0.2048065228402904,-174.69999999999993,-41.5348010227135,-19.81637604544129,0.4964459590871178,0.5035540409128823,0.0254709437603184,11.518454671111112,-0.0070297697318006,15.610241069090852,-7.189758930909092,-3.0490902032340927,1.6656255938894444,60.0,0.00023247686719233643,-0.6499999999999998,-0.016666666666666607,-0.06293837148451571
2682,2682,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577852460.0,55.95815472727273,11.011672454545456,11.6,37.28181818181827,2020-01-01 05:21:00,249605000,6.989053205093533,3.382124681961433,164.79090909090905,-37.93641325878187,-21.766646483917228,0.5243335581996443,0.4756664418003556,0.1679443924008517,11.6,0.0,37.70400187000007,0.4221836881818035,2.8761439409910188,7.7643822721425115,60.0,0.0053281135163396704,-0.12121212121211518,-0.016666666666666607,-0.06356363638178324
2688,2688,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577852520.0,55.96071290909091,11.015097454545456,11.4,37.08181818181822,2020-01-01 05:22:00,249605000,6.661039857092435,3.197184176453064,164.89090909090908,-37.86821646905271,-21.507348132244356,0.4915299945538544,0.5084700054461456,0.1606263671892225,11.6,0.0175438596491227,37.31586434545461,0.2340461636363855,2.8778892702430134,7.38860194055248,60.0,0.005467260607631669,-0.03333333333334091,-0.033333333333333215,-0.06263005526500527
2694,2694,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577852580.0,55.96318790909091,11.018555636363637,11.4,37.10909090909098,2020-01-01 05:23:00,249605000,6.338964743547693,3.0115054075084795,164.79090909090905,-37.87217812957839,-21.490127698737734,0.4909863657648567,0.5090136342351432,0.1521267269539142,11.6,0.0175438596491227,37.76328033071434,0.6541894216233572,2.8761439409910188,7.01795118530996,60.0,9.060479816626794e-05,0.004545454545459886,0.0,-0.06177512587375326
2700,2700,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577852640.0,55.96567927272727,11.02203,11.5,37.71818181818185,2020-01-01 05:24:00,249605000,6.015622209610063,2.827584826852421,164.13636363636363,-37.88925239045341,-21.78012785765959,0.5239922816778995,0.4760077183221005,0.1424898177130982,11.6,0.008695652173913,37.782595733333366,0.064413915151519,2.864719967705238,6.64702538898415,60.0,-0.005500985985507125,0.10151515151514445,0.016666666666666607,-0.06182096605430173
2706,2706,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577852700.0,55.96821545454545,11.025551090909092,11.5,37.690909090909145,2020-01-01 05:25:00,249605000,5.686998218322524,2.6388696656836963,164.13636363636363,-38.0800642384748,-21.83436418276585,0.5174632215759527,0.4825367784240473,0.1333534229885133,11.6,0.008695652173913,37.25000000000006,-0.4409090909090878,2.864719967705238,6.269416388123311,60.0,0.0010881766836578026,-0.004545454545450411,0.0,-0.0629348334768065
2712,2712,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577852760.0,55.97078972727273,11.029035454545454,11.5,37.60909090909098,2020-01-01 05:26:00,249605000,5.3578741301858885,2.453744578080072,163.70909090909083,-38.17132337852947,-21.627592032785373,0.4852625519034413,0.5147374480965587,0.1254440977589922,11.6,0.008695652173913,37.90888195555559,0.2997910464646054,2.857262651810352,5.893019400050584,60.0,0.005366778278751909,-0.013636363636360707,0.0,-0.06273283134545456
2718,2718,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577852820.0,55.97328436363637,11.032573454545457,11.6,37.21818181818185,2020-01-01 05:27:00,249605000,5.0305545953775015,2.2657688536022,164.32727272727266,-38.386945158166114,-21.70513258406514,0.4846068409985026,0.5153931590014973,0.1162174477313527,11.6,0.0,38.139713533333406,0.9215317151515592,2.86805195991359,5.5172627302882296,60.0,0.00010928515082309076,-0.06515151515152222,0.016666666666666607,-0.062626111627059
2724,2724,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577852880.0,55.9757815,11.0360875,11.6,37.60000000000002,2020-01-01 05:28:00,249605000,4.703448971387072,2.083041366881974,162.88181818181818,-38.44187856645382,-21.443847738461585,0.4513550836429499,0.54864491635705,0.1086304098373726,11.6,0.0,37.70989683080815,0.1098968308081254,2.842824018907491,5.144073635027363,60.0,0.005541959559258791,0.0636363636363626,0.0,-0.06219818254347779
2730,2730,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577852940.0,55.9782995,11.039611,11.6,38.05000000000007,2020-01-01 05:29:00,249605000,4.377750830680571,1.8962525808097943,162.70454545454538,-38.29645633482943,-21.68159168186379,0.4828767881708098,0.5171232118291902,0.0995556253770129,11.6,0.0,37.74560853400006,-0.3043914660000055,2.8397300261425906,4.770794083352606,60.0,-0.005253617421309975,0.07500000000000757,0.0,-0.062213258612459445
2736,2736,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853000.0,55.980795,11.0430765,11.6,37.60000000000002,2020-01-01 05:30:00,249605000,4.04895209660391,1.7128343788925766,163.0727272727272,-38.41615492826399,-21.51236688154796,0.4627405892475885,0.5372594107524115,0.09130533981952,11.6,0.0,38.40441753979803,0.8044175397980098,2.8461560111158426,4.396341057073429,60.0,0.0033560331538702117,-0.07500000000000757,0.0,-0.062408837713196164
2742,2742,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853060.0,55.9834085,11.0465995,11.6,37.75000000000006,2020-01-01 05:31:00,249605000,3.714079425606682,1.529508112402218,162.2772727272727,-38.64875595375949,-21.39365852887633,0.4392203312079064,0.5607796687920936,0.0828531432745476,11.6,0.0,37.89925579200007,0.1492557920000123,2.832272710247707,4.016687820284153,60.0,0.003920043006613694,0.025000000000005684,0.0,-0.0632755394648794
2748,2748,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853120.0,55.985971,11.0500865,11.6,37.55000000000007,2020-01-01 05:32:00,249605000,3.382495052938264,1.3462980693907016,162.44999999999993,-38.700444526065226,-21.32142874351179,0.4327494712054883,0.5672505287945117,0.0743707899894301,11.6,0.0,37.70363190545459,0.1536319054545245,2.8352873698647874,3.640575679037171,60.0,0.0010784766670696722,-0.03333333333333144,0.0,-0.06268535687449694
2754,2754,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853180.0,55.988524,11.053631,11.6,37.25000000000006,2020-01-01 05:33:00,249605000,3.045028458490654,1.1600203121174688,162.59444444444443,-38.7926539480447,-21.17107438359329,0.4216379584857447,0.5783620415142553,0.0658396676863262,11.6,0.0,38.38259290400004,1.132592903999985,2.8378084010065576,3.258503558006816,60.0,0.0018519187866239406,-0.0500000000000019,0.0,-0.0636786868383925
2760,2760,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853240.0,55.991103555555554,11.057252777777778,11.6,38.16666666666674,2020-01-01 05:34:00,249605000,2.714236015503688,0.9719305950895304,163.05555555555543,-38.38510384783065,-21.955480158657487,0.4805542470447096,0.5194457529552904,0.0560249610909841,11.6,0.0,38.08128684363642,-0.0853798230303226,2.845856308112974,2.8830064567268012,60.0,-0.009819381426494153,0.15277777777778093,0.0,-0.0625828502133358
2766,2766,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853300.0,55.9936402,11.0607632,11.6,37.80000000000007,2020-01-01 05:35:00,249605000,2.3866070030685607,0.7856755376274147,163.82222222222208,-38.41740704158063,-21.985760633289907,0.4821784921625529,0.5178215078374471,0.0473690393822627,11.6,0.0,37.60000000000008,-0.1999999999999886,2.859237165711597,2.512604035163922,60.0,-0.00027070751964055245,-0.06111111111111237,0.0,-0.06173373692714653
2772,2772,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853360.0,55.996122,11.064197,11.6,37.92000000000007,2020-01-01 05:36:00,249605000,2.058729470218229,0.598546523780278,164.41333333333318,-38.245537972102085,-22.26167379534077,0.496874620139577,0.5031253798604229,0.0385010749761011,11.6,0.0,38.21996641000003,0.2999664099999606,2.869554000845608,2.143974107277064,60.0,-0.0024493546628373553,0.020000000000000757,0.0,-0.06143832131447632
2778,2778,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853420.0,55.998687,11.067778,11.6,38.46000000000004,2020-01-01 05:37:00,249605000,1.7291159835852494,0.3986932803855011,166.55111111111114,-37.56216173795328,-23.311365591481533,0.5509184817256229,0.4490815182743771,0.0285031832499222,11.6,0.0,38.1500071511112,-0.3099928488888466,2.9068652617438007,1.7744853948439634,60.0,-0.009007310264340975,0.08999999999999513,0.0,-0.06158145207218346
2784,2784,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853480.0,56.001195,11.0713592,11.6,37.60000000000008,2020-01-01 05:38:00,249605000,1.4142222155229496,0.1973769172257624,169.02222222222213,-37.50169680489971,-23.60076033103683,0.5709735865230662,0.4290264134769338,0.0194336609373628,11.6,0.0,38.63844716000004,1.0384471599999614,2.949994286815303,1.4279293127925434,60.0,-0.0033425174662405446,-0.14333333333332732,0.0,-0.057759347008569994
2790,2790,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853540.0,56.003785,11.074902,11.6,38.24000000000007,2020-01-01 05:39:00,249605000,1.0883105332423366,-0.0079686516756878,168.77111111111105,-37.27964904931664,-23.93250614682019,0.576377773356084,0.423622226643916,0.0105748131853735,11.6,0.0,37.954219742929375,-0.285780257070698,2.9456115711380733,1.0883397062387035,60.0,-0.0009006978055029665,0.10666666666666558,0.0,-0.05659826775897333
2796,2796,e9eaa7d368,538003902,Cargo,32.0,190.0,12.0,4,1577853600.0,56.00624709090909,11.078461545454546,11.6,38.06363636363642,2020-01-01 05:40:00,249605000,0.7741015472132992,-0.2139713711813999,169.1030303030302,-37.29536906362863,-23.93101908237289,0.5810201207476854,0.4189798792523146,0.0019939671565863,11.6,0.0,38.20140137171721,0.137765008080791,2.9514046538876215,0.8031294746697272,60.0,-0.0007737245652669015,-0.029393939393942265,0.0,-0.04753503859482938
